rank_by_qubo_score,selected_leds,bitstring,qubo_score,qubo_energy,qaoa_qubo_energy,num_selected_leds,power_consumption_ratio,qaoa_count,qaoa_probability,coverage_rate,power_uniformity,snr_uniformity,snr_threshold_db,mean_snr_db,min_snr_db,max_snr_db,mean_received_power,min_received_power,max_received_power
881,2-4-5-8-13-14-16,b_0101100100001101,0.5463565283963485,-0.5463565283963485,-0.5463565283963485,7,0.4375,2,0.000244140625,0.9932,0.0,0.0,13.6,30.014954701665793,-300.0,32.65175416437761,1.126083962459725e-05,0.0,2.1980401879413807e-05
882,1-3-5-8-13-14-16,b_1010100100001101,0.5460081756213053,-0.5460081756213053,-0.5460081756213053,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,30.01440827956405,-300.0,32.65175416437761,1.126083962459725e-05,0.0,2.1980401879413807e-05
883,1-3-8-9-13-15-16,b_1010000110001011,0.5460081756213053,-0.5460081756213053,-0.5460081756213053,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,30.01440827956405,-300.0,32.65175416437761,1.126083962459725e-05,0.0,2.1980401879413807e-05
884,1-2-4-9-12-13-15,b_1101000010011010,0.5460081756213052,-0.5460081756213052,-0.5460081756213052,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,30.01440827956405,-300.0,32.65175416437761,1.126083962459725e-05,0.0,2.1980401879413807e-05
885,1-3-4-5-12-13-15,b_1011100000011010,0.5460081756213051,-0.5460081756213051,-0.5460081756213051,7,0.4375,1,0.0001220703125,0.9932,0.0,0.0,13.6,30.01440827956405,-300.0,32.65175416437761,1.126083962459725e-05,0.0,2.1980401879413807e-05
886,1-7-11-13,b_1000001000101000,0.5454262767945781,-0.5454262767945781,-0.5454262767945781,4,0.25,3,0.0003662109375,0.8712,0.0,0.0,13.6,27.3905273963295,-300.0,32.648049234036684,6.684426091880116e-06,0.0,2.194479813533133e-05
887,4-6-10-16,b_0001010001000001,0.5454262767945781,-0.5454262767945781,-0.5454262767945781,4,0.25,4,0.00048828125,0.8712,0.0,0.0,13.6,27.3905273963295,-300.0,32.648049234036684,6.684426091880115e-06,0.0,2.194479813533133e-05
888,1-4-10-11,b_1001000001100000,0.545426276794578,-0.545426276794578,-0.545426276794578,4,0.25,4,0.00048828125,0.8712,0.0,0.0,13.6,27.3905273963295,-300.0,32.648049234036684,6.684426091880115e-06,0.0,2.194479813533133e-05
889,6-7-13-16,b_0000011000001001,0.545426276794578,-0.545426276794578,-0.545426276794578,4,0.25,3,0.0003662109375,0.8712,0.0,0.0,13.6,27.3905273963295,-300.0,32.648049234036684,6.684426091880115e-06,0.0,2.194479813533133e-05
890,1-3-6-8-14-16,b_1010010100000101,0.5450676764048183,-0.5450676764048183,-0.5450676764048183,6,0.375,1,0.0001220703125,0.9652,0.0,0.0,13.6,29.363212618452778,-300.0,32.65135050483953,9.872702801798222e-06,0.0,2.1976515850017915e-05
891,1-3-9-11-14-16,b_1010000010100101,0.5450676764048181,-0.5450676764048181,-0.5450676764048181,6,0.375,2,0.000244140625,0.9652,0.0,0.0,13.6,29.363212618452778,-300.0,32.65135050483953,9.872702801798222e-06,0.0,2.197651585001792e-05
892,1-8-9-12,b_1000000110010000,0.5433761454488362,-0.5433761454488362,-0.5433761454488362,4,0.25,3,0.0003662109375,0.8968,0.0,0.0,13.6,27.21831500252251,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
893,5-8-12-13,b_0000100100011000,0.5433761454488361,-0.5433761454488361,-0.5433761454488361,4,0.25,4,0.00048828125,0.8968,0.0,0.0,13.6,27.218315002522516,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
894,5-8-9-16,b_0000100110000001,0.5433761454488361,-0.5433761454488361,-0.5433761454488361,4,0.25,3,0.0003662109375,0.8968,0.0,0.0,13.6,27.218315002522516,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
895,1-3-14-15,b_1010000000000110,0.5433761454488361,-0.5433761454488361,-0.5433761454488361,4,0.25,1,0.0001220703125,0.8968,0.0,0.0,13.6,27.21831500252251,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
896,4-5-9-12,b_0001100010010000,0.543376145448836,-0.543376145448836,-0.543376145448836,4,0.25,4,0.00048828125,0.8968,0.0,0.0,13.6,27.218315002522516,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
897,2-3-13-15,b_0110000000001010,0.543376145448836,-0.543376145448836,-0.543376145448836,4,0.25,3,0.0003662109375,0.8968,0.0,0.0,13.6,27.218315002522516,-300.0,32.6517569074398,6.530489755858165e-06,0.0,2.1980428292678093e-05
898,2-3-14-16,b_0110000000000101,0.543376145448836,-0.543376145448836,-0.543376145448836,4,0.25,3,0.0003662109375,0.8968,0.0,0.0,13.6,27.218315002522516,-300.0,32.6517569074398,6.530489755858164e-06,0.0,2.1980428292678093e-05
899,1-4-6-9-12-16,b_1001010010010001,0.5428432557767884,-0.5428432557767884,-0.5428432557767884,6,0.375,1,0.0001220703125,0.9704,0.0,0.0,13.6,29.28393005864831,-300.0,32.65175416437761,9.738688843274592e-06,0.0,2.1980401879413807e-05
900,1-5-8-11-13-16,b_1000100100101001,0.5428432557767884,-0.5428432557767884,-0.5428432557767884,6,0.375,2,0.000244140625,0.9704,0.0,0.0,13.6,29.28393005864831,-300.0,32.65175416437761,9.738688843274592e-06,0.0,2.1980401879413807e-05
901,1-3-6-13-15-16,b_1010010000001011,0.5428432557767884,-0.5428432557767884,-0.5428432557767884,6,0.375,1,0.0001220703125,0.9704,0.0,0.0,13.6,29.28393005864831,-300.0,32.65175416437761,9.73868884327459e-06,0.0,2.1980401879413807e-05
902,1-4-7-9-12-13,b_1001001010011000,0.5428432557767883,-0.5428432557767883,-0.5428432557767883,6,0.375,1,0.0001220703125,0.9704,0.0,0.0,13.6,29.28393005864831,-300.0,32.65175416437761,9.73868884327459e-06,0.0,2.1980401879413807e-05
903,1-3-4-10-13-15,b_1011000001001010,0.5428432557767883,-0.5428432557767883,-0.5428432557767883,6,0.375,3,0.0003662109375,0.9704,0.0,0.0,13.6,29.28393005864831,-300.0,32.65175416437761,9.738688843274592e-06,0.0,2.1980401879413807e-05
904,3-8-9-10-16,b_0010000111000001,0.5412240979535945,-0.5412240979535945,-0.5412240979535945,5,0.3125,1,0.0001220703125,0.906,0.0,0.0,13.6,28.560781962460094,-300.0,32.64805085556692,8.340590831726405e-06,0.0,2.1944813686791023e-05
905,2-6-12-13-15,b_0100010000011010,0.5412240979535944,-0.5412240979535944,-0.5412240979535944,5,0.3125,1,0.0001220703125,0.906,0.0,0.0,13.6,28.560781962460094,-300.0,32.64805085556692,8.340590831726405e-06,0.0,2.1944813686791023e-05
906,2-4-5-11-15,b_0101100000100010,0.5412240979535943,-0.5412240979535943,-0.5412240979535943,5,0.3125,1,0.0001220703125,0.906,0.0,0.0,13.6,28.560781962460094,-300.0,32.64805085556692,8.340590831726405e-06,0.0,2.1944813686791023e-05
907,1-12-13-16,b_1000000000011001,0.5398579192517513,-0.5398579192517513,-0.5398579192517513,4,0.25,3,0.0003662109375,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
908,1-4-8-13,b_1001000100001000,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,3,0.0003662109375,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
909,1-4-13-14,b_1001000000001100,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,3,0.0003662109375,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
910,1-4-5-16,b_1001100000000001,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,2,0.000244140625,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
911,1-2-13-16,b_1100000000001001,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,6,0.000732421875,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
912,4-9-13-16,b_0001000010001001,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,3,0.0003662109375,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810904e-06,0.0,2.1980401879413807e-05
913,1-4-15-16,b_1001000000000011,0.5398579192517512,-0.5398579192517512,-0.5398579192517512,4,0.25,3,0.0003662109375,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
914,3-4-13-16,b_0011000000001001,0.5398579192517511,-0.5398579192517511,-0.5398579192517511,4,0.25,1,0.0001220703125,0.884,0.0,0.0,13.6,26.96051454659843,-300.0,32.65175416437761,6.262461838810902e-06,0.0,2.1980401879413807e-05
915,1-4-5-15-16,b_1001100000000011,0.5390132369198666,-0.5390132369198666,-0.5390132369198666,5,0.3125,3,0.0003662109375,0.936,0.0,0.0,13.6,28.157969934062454,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
916,1-4-8-13-14,b_1001000100001100,0.5390132369198665,-0.5390132369198665,-0.5390132369198665,5,0.3125,5,0.0006103515625,0.936,0.0,0.0,13.6,28.157969934062454,-300.0,32.65175416437761,7.92858776740635e-06,0.0,2.1980401879413807e-05
917,3-4-9-13-16,b_0011000010001001,0.5390132369198665,-0.5390132369198665,-0.5390132369198665,5,0.3125,3,0.0003662109375,0.936,0.0,0.0,13.6,28.157969934062454,-300.0,32.65175416437761,7.928587767406351e-06,0.0,2.1980401879413807e-05
918,1-9-12,b_1000000010010000,0.5389673203964448,-0.5389673203964448,-0.5389673203964448,3,0.1875,6,0.000732421875,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
919,5-8-16,b_0000100100000001,0.5389673203964448,-0.5389673203964448,-0.5389673203964448,3,0.1875,7,0.0008544921875,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
920,2-14-16,b_0100000000000101,0.5389673203964447,-0.5389673203964447,-0.5389673203964447,3,0.1875,9,0.0010986328125,0.8104,0.0,0.0,13.6,25.725548047803358,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
921,4-9-12,b_0001000010010000,0.5389673203964447,-0.5389673203964447,-0.5389673203964447,3,0.1875,6,0.000732421875,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
922,5-8-13,b_0000100100001000,0.5389673203964447,-0.5389673203964447,-0.5389673203964447,3,0.1875,4,0.00048828125,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
923,1-3-15,b_1010000000000010,0.5389673203964447,-0.5389673203964447,-0.5389673203964447,3,0.1875,3,0.0003662109375,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
924,3-13-15,b_0010000000001010,0.5389673203964447,-0.5389673203964447,-0.5389673203964447,3,0.1875,4,0.00048828125,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
925,2-4-14,b_0101000000000100,0.5389673203964446,-0.5389673203964446,-0.5389673203964446,3,0.1875,9,0.0010986328125,0.8104,0.0,0.0,13.6,25.725548047803354,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
926,1-8-9,b_1000000110000000,0.5386189676214015,-0.5386189676214015,-0.5386189676214015,3,0.1875,2,0.000244140625,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
927,1-3-14,b_1010000000000100,0.5386189676214014,-0.5386189676214014,-0.5386189676214014,3,0.1875,9,0.0010986328125,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
928,8-9-16,b_0000000110000001,0.5386189676214014,-0.5386189676214014,-0.5386189676214014,3,0.1875,5,0.0006103515625,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.864363827262716e-06,0.0,1.6474704132698466e-05
929,3-14-16,b_0010000000000101,0.5386189676214014,-0.5386189676214014,-0.5386189676214014,3,0.1875,5,0.0006103515625,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
930,4-5-12,b_0001100000010000,0.5386189676214013,-0.5386189676214013,-0.5386189676214013,3,0.1875,6,0.000732421875,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
931,5-12-13,b_0000100000011000,0.5386189676214013,-0.5386189676214013,-0.5386189676214013,3,0.1875,7,0.0008544921875,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
932,2-13-15,b_0100000000001010,0.5386189676214013,-0.5386189676214013,-0.5386189676214013,3,0.1875,7,0.0008544921875,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
933,2-4-15,b_0101000000000010,0.5386189676214012,-0.5386189676214012,-0.5386189676214012,3,0.1875,5,0.0006103515625,0.8052,0.0,0.0,13.6,25.729696553077645,-300.0,31.84209840998485,4.8643638272627155e-06,0.0,1.6474704132698466e-05
934,5-7-16,b_0000101000000001,0.538250079020399,-0.538250079020399,-0.538250079020399,3,0.1875,5,0.0006103515625,0.7912,0.0,0.0,13.6,25.961331393674865,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
935,1-10-12,b_1000000001010000,0.538250079020399,-0.538250079020399,-0.538250079020399,3,0.1875,6,0.000732421875,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
936,1-7-15,b_1000001000000010,0.538250079020399,-0.538250079020399,-0.538250079020399,3,0.1875,4,0.00048828125,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
937,4-9-11,b_0001000010100000,0.5382500790203989,-0.5382500790203989,-0.5382500790203989,3,0.1875,6,0.000732421875,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
938,6-8-13,b_0000010100001000,0.5382500790203989,-0.5382500790203989,-0.5382500790203989,3,0.1875,4,0.00048828125,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
939,3-11-13,b_0010000000101000,0.5382500790203989,-0.5382500790203989,-0.5382500790203989,3,0.1875,4,0.00048828125,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535507e-06,0.0,1.644467220382155e-05
940,4-6-14,b_0001010000000100,0.5382500790203989,-0.5382500790203989,-0.5382500790203989,3,0.1875,3,0.0003662109375,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
941,2-10-16,b_0100000001000001,0.5382500790203989,-0.5382500790203989,-0.5382500790203989,3,0.1875,1,0.0001220703125,0.7912,0.0,0.0,13.6,25.96133139367486,-300.0,31.835942066061065,5.008338974535506e-06,0.0,1.644467220382155e-05
942,2-4-5-9-12-14,b_0101100010010100,0.5380919803095257,-0.5380919803095257,-0.5380919803095257,6,0.375,1,0.0001220703125,0.9708,0.0,0.0,13.6,29.328859525786424,-300.0,32.90165310177189,9.862741613049062e-06,0.0,2.477290039005985e-05
943,2-3-5-8-14-16,b_0110100100000101,0.5380919803095257,-0.5380919803095257,-0.5380919803095257,6,0.375,1,0.0001220703125,0.9708,0.0,0.0,13.6,29.328859525786424,-300.0,32.90165310177189,9.86274161304906e-06,0.0,2.477290039005985e-05
944,1-3-8-16,b_1010000100000001,0.5380490661827138,-0.5380490661827138,-0.5380490661827138,4,0.25,3,0.0003662109375,0.788,0.0,0.0,13.6,27.316756450435427,-300.0,32.22862452989777,6.396475797334533e-06,0.0,1.8647164203159112e-05
945,1-9-14-16,b_1000000010000101,0.5380490661827138,-0.5380490661827138,-0.5380490661827138,4,0.25,5,0.0006103515625,0.788,0.0,0.0,13.6,27.316756450435427,-300.0,32.22862452989777,6.396475797334533e-06,0.0,1.864716420315911e-05
946,4-12-13-15,b_0001000000011010,0.5380490661827136,-0.5380490661827136,-0.5380490661827136,4,0.25,2,0.000244140625,0.788,0.0,0.0,13.6,27.316756450435427,-300.0,32.22862452989777,6.396475797334533e-06,0.0,1.864716420315911e-05
947,2-4-5-13,b_0101100000001000,0.5380490661827135,-0.5380490661827135,-0.5380490661827135,4,0.25,2,0.000244140625,0.788,0.0,0.0,13.6,27.316756450435427,-300.0,32.22862452989777,6.396475797334533e-06,0.0,1.8647164203159112e-05
948,3-9-11,b_0010000010100000,0.5376820292945217,-0.5376820292945217,-0.5376820292945217,3,0.1875,5,0.0006103515625,0.8116,0.0,0.0,13.6,26.09881275588432,-300.0,31.835942066061065,5.142352933059138e-06,0.0,1.644467220382155e-05
949,6-8-14,b_0000010100000100,0.5376820292945217,-0.5376820292945217,-0.5376820292945217,3,0.1875,11,0.0013427734375,0.8116,0.0,0.0,13.6,26.09881275588432,-300.0,31.835942066061065,5.142352933059137e-06,0.0,1.644467220382155e-05
950,5-7-15,b_0000101000000010,0.5376820292945217,-0.5376820292945217,-0.5376820292945217,3,0.1875,7,0.0008544921875,0.8116,0.0,0.0,13.6,26.09881275588432,-300.0,31.835942066061065,5.142352933059137e-06,0.0,1.644467220382155e-05
951,2-10-12,b_0100000001010000,0.5376820292945216,-0.5376820292945216,-0.5376820292945216,3,0.1875,5,0.0006103515625,0.8116,0.0,0.0,13.6,26.09881275588432,-300.0,31.835942066061065,5.142352933059137e-06,0.0,1.644467220382155e-05
952,1-2-8-13,b_1100000100001000,0.5359127207343979,-0.5359127207343979,-0.5359127207343979,4,0.25,6,0.000732421875,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334533e-06,0.0,2.1980401879413807e-05
953,1-12-13-14,b_1000000000011100,0.5359127207343979,-0.5359127207343979,-0.5359127207343979,4,0.25,4,0.00048828125,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334533e-06,0.0,2.1980401879413807e-05
954,1-4-8-15,b_1001000100000010,0.5359127207343979,-0.5359127207343979,-0.5359127207343979,4,0.25,2,0.000244140625,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334533e-06,0.0,2.1980401879413807e-05
955,4-9-15-16,b_0001000010000011,0.5359127207343979,-0.5359127207343979,-0.5359127207343979,4,0.25,2,0.000244140625,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334533e-06,0.0,2.1980401879413807e-05
956,2-9-13-16,b_0100000010001001,0.5359127207343978,-0.5359127207343978,-0.5359127207343978,4,0.25,1,0.0001220703125,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334535e-06,0.0,2.1980401879413807e-05
957,3-4-5-16,b_0011100000000001,0.5359127207343977,-0.5359127207343977,-0.5359127207343977,4,0.25,3,0.0003662109375,0.8684,0.0,0.0,13.6,27.126669607521873,-300.0,32.65175416437761,6.396475797334533e-06,0.0,2.1980401879413807e-05
958,1-2-8-12-13,b_1100000100011000,0.5352295675140968,-0.5352295675140968,-0.5352295675140968,5,0.3125,4,0.00048828125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
959,1-4-5-14-15,b_1001100000000110,0.5352295675140968,-0.5352295675140968,-0.5352295675140968,5,0.3125,2,0.000244140625,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
960,1-4-8-14-15,b_1001000100000110,0.5352295675140968,-0.5352295675140968,-0.5352295675140968,5,0.3125,1,0.0001220703125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
961,3-4-5-9-16,b_0011100010000001,0.5352295675140967,-0.5352295675140967,-0.5352295675140967,5,0.3125,1,0.0001220703125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
962,2-3-12-13-16,b_0110000000011001,0.5352295675140967,-0.5352295675140967,-0.5352295675140967,5,0.3125,1,0.0001220703125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
963,4-5-9-15-16,b_0001100010000011,0.5352295675140967,-0.5352295675140967,-0.5352295675140967,5,0.3125,1,0.0001220703125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
964,2-3-9-13-16,b_0110000010001001,0.5352295675140966,-0.5352295675140966,-0.5352295675140966,5,0.3125,1,0.0001220703125,0.9548,0.0,0.0,13.6,28.25235284518817,-300.0,32.6517569074398,8.062601725929983e-06,0.0,2.1980428292678093e-05
965,1-5-12-13-15,b_1000100000011010,0.5351579766684856,-0.5351579766684856,-0.5351579766684856,5,0.3125,1,0.0001220703125,0.8772,0.0,0.0,13.6,28.40457234345125,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
966,3-8-13-14-16,b_0010000100001101,0.5351579766684856,-0.5351579766684856,-0.5351579766684856,5,0.3125,1,0.0001220703125,0.8772,0.0,0.0,13.6,28.40457234345125,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
967,1-3-8-9-13,b_1010000110001000,0.5351579766684855,-0.5351579766684855,-0.5351579766684855,5,0.3125,1,0.0001220703125,0.8772,0.0,0.0,13.6,28.40457234345125,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
968,1-2-4-12-15,b_1101000000010010,0.5351579766684855,-0.5351579766684855,-0.5351579766684855,5,0.3125,2,0.000244140625,0.8772,0.0,0.0,13.6,28.40457234345125,-300.0,32.65175416437761,8.062601725929983e-06,0.0,2.1980401879413807e-05
